"visit_id","user_id","visit_start_time","page_views","cart_adds","purchase","campaign_name","impression","click","cart_items"
"c2d709",231,"2020-03-02 16:48:37.432884",7,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Oyster"
"e2fe62",231,"2020-03-02 21:06:38.608571",10,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Tuna, Abalone, Lobster, Crab, Oyster"
"07e300",232,"2020-01-30 16:53:22.457429",1,0,0,NULL,0,0,NULL
"1a5b56",232,"2020-02-12 10:08:37.010946",7,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Abalone"
"495f21",232,"2020-01-30 02:40:14.213956",6,2,1,NULL,0,0,"Kingfish, Russian Caviar"
"698887",232,"2020-02-10 05:21:14.937601",9,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Black Truffle"
"7fd8e0",232,"2020-02-10 10:09:28.026789",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"c93641",232,"2020-01-17 04:57:55.587459",8,5,1,"25% Off - Living The Lux Life",0,0,"Kingfish, Tuna, Russian Caviar, Lobster, Crab"
"cb01db",232,"2020-01-17 15:03:27.815383",10,9,0,"25% Off - Living The Lux Life",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Lobster, Crab, Oyster"
"e7b3b7",232,"2020-02-12 22:47:21.57266",9,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Black Truffle, Abalone, Lobster, Crab, Oyster"
"510f01",233,"2020-01-06 04:45:18.281035",1,0,0,"BOGOF - Fishing For Compliments",0,0,NULL
"719857",233,"2020-01-24 17:02:22.6654",8,3,0,"25% Off - Living The Lux Life",0,0,"Russian Caviar, Lobster, Oyster"
"8be702",233,"2020-01-14 02:57:37.336934",9,7,1,NULL,1,1,"Salmon, Kingfish, Black Truffle, Abalone, Lobster, Crab, Oyster"
"987df1",233,"2020-01-06 12:20:36.463431",8,3,1,"BOGOF - Fishing For Compliments",0,0,"Tuna, Lobster, Oyster"
"d01eb9",233,"2020-01-14 15:32:13.931233",7,1,0,NULL,0,0,"Tuna"
"ef6a0d",233,"2020-01-24 09:28:30.195017",1,0,0,"25% Off - Living The Lux Life",0,0,NULL
"053f59",234,"2020-04-25 01:37:44.320632",6,4,0,NULL,0,0,"Kingfish, Tuna, Russian Caviar, Crab"
"15a895",234,"2020-03-17 14:05:47.076043",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"36b396",234,"2020-04-25 11:31:50.860777",4,1,0,NULL,1,0,"Tuna"
"60fe36",234,"2020-03-17 13:03:18.389695",9,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Black Truffle, Abalone, Oyster"
"6fe209",234,"2020-04-12 22:15:02.057232",3,1,0,NULL,0,0,"Abalone"
"b5f366",234,"2020-02-24 15:40:17.519488",8,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Black Truffle"
"d672d9",234,"2020-02-24 14:53:34.452052",8,4,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Abalone"
"fe1332",234,"2020-04-12 21:16:06.818134",10,6,1,NULL,1,1,"Salmon, Kingfish, Tuna, Black Truffle, Abalone, Crab"
"050430",235,"2020-01-20 17:03:50.520946",9,5,1,"25% Off - Living The Lux Life",0,0,"Salmon, Tuna, Black Truffle, Abalone, Lobster"
"709565",235,"2020-01-20 12:51:39.260536",10,8,0,"25% Off - Living The Lux Life",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Lobster, Crab"
"32edd0",236,"2020-02-21 04:12:52.614337",6,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Abalone, Oyster"
"392bbf",236,"2020-02-21 15:54:24.342716",8,3,0,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Crab, Oyster"
"575a03",236,"2020-03-21 19:11:50.220427",11,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Tuna, Russian Caviar, Lobster, Oyster"
"5f7e06",236,"2020-03-21 19:19:56.683733",6,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Abalone, Oyster"
"d38486",236,"2020-02-21 17:03:14.873153",8,3,1,"Half Off - Treat Your Shellf(ish)",1,0,"Russian Caviar, Black Truffle, Lobster"
"eb0163",236,"2020-02-21 15:04:52.71187",9,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Russian Caviar, Lobster, Crab, Oyster"
"005fe7",237,"2020-04-02 18:14:08.257711",9,4,1,NULL,0,0,"Kingfish, Black Truffle, Crab, Oyster"
"078ccf",237,"2020-04-02 03:59:11.123713",5,3,0,NULL,1,0,"Tuna, Black Truffle, Abalone"
"1a4799",237,"2020-03-18 14:14:05.245791",8,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Russian Caviar, Black Truffle, Abalone, Oyster"
"49dcd8",237,"2020-03-21 19:22:49.654852",6,3,1,"Half Off - Treat Your Shellf(ish)",1,1,"Tuna, Russian Caviar, Oyster"
"4f9438",237,"2020-02-27 13:52:39.612747",7,4,0,"Half Off - Treat Your Shellf(ish)",1,0,"Tuna, Black Truffle, Lobster, Crab"
"7b5e22",237,"2020-02-27 01:37:40.675619",3,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"97d610",237,"2020-03-18 20:12:06.314788",5,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Tuna"
"aceaef",237,"2020-03-21 13:52:41.689465",7,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Oyster"
"345f59",238,"2020-01-08 01:13:47.300059",6,2,0,"BOGOF - Fishing For Compliments",1,0,"Abalone, Oyster"
"3cd9a8",238,"2020-01-08 04:32:03.705026",8,3,1,"BOGOF - Fishing For Compliments",0,0,"Black Truffle, Abalone, Crab"
"dd170d",238,"2020-01-14 11:00:03.412181",9,6,1,NULL,1,1,"Tuna, Russian Caviar, Black Truffle, Lobster, Crab, Oyster"
"f36371",238,"2020-01-14 03:54:39.056083",7,2,1,NULL,0,0,"Kingfish, Black Truffle"
"17cfff",239,"2020-02-04 16:01:04.093822",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"2af4f1",239,"2020-01-30 16:16:39.583547",10,7,1,NULL,1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Abalone, Lobster, Oyster"
"384089",239,"2020-01-30 01:59:13.727363",7,1,1,NULL,0,0,"Oyster"
"5244b7",239,"2020-02-03 10:14:54.689656",4,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Black Truffle"
"7f20ac",239,"2020-02-04 00:53:33.997104",9,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Abalone, Crab"
"fbca2d",239,"2020-02-03 02:04:10.73547",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"2a83bf",240,"2020-02-03 05:11:46.592915",9,7,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Tuna, Black Truffle, Abalone, Lobster, Crab, Oyster"
"45f16e",240,"2020-02-03 07:25:24.410947",2,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"758810",240,"2020-03-11 18:11:24.343484",6,1,0,"Half Off - Treat Your Shellf(ish)",0,0,"Abalone"
"7eb296",240,"2020-02-13 16:34:53.074515",9,4,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Russian Caviar, Black Truffle, Crab"
"89d5db",240,"2020-02-18 12:37:53.698771",9,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Russian Caviar, Black Truffle"
"bfc6bd",240,"2020-02-13 09:41:46.727794",7,4,1,"Half Off - Treat Your Shellf(ish)",1,1,"Russian Caviar, Black Truffle, Lobster, Oyster"
"c8c908",240,"2020-02-18 13:54:52.550433",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"ff8015",240,"2020-03-11 17:07:58.1661",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"1fb06e",241,"2020-04-11 00:04:06.999363",7,3,0,NULL,0,0,"Salmon, Crab, Oyster"
"2fc09c",241,"2020-04-11 22:27:14.038456",1,0,0,NULL,0,0,NULL
"65c076",241,"2020-03-13 14:05:33.564357",6,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Russian Caviar"
"95a1ba",241,"2020-03-20 01:55:27.804571",2,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"a42069",241,"2020-03-13 17:16:25.039247",9,6,0,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Tuna, Russian Caviar, Abalone, Lobster, Crab"
"ca33af",241,"2020-02-14 14:42:44.803789",10,7,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Oyster"
"cb799f",241,"2020-02-14 19:15:42.929334",6,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Lobster, Crab"
"fd1396",241,"2020-03-20 21:58:50.344982",11,8,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Lobster, Oyster"
"16f1ba",242,"2020-02-28 15:33:09.176363",8,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Lobster"
"3d6f92",242,"2020-01-31 18:23:53.916934",1,0,0,NULL,0,0,NULL
"3fc96c",242,"2020-03-03 19:23:03.376128",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"4d689d",242,"2020-02-28 03:44:29.432525",9,4,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Tuna, Black Truffle, Oyster"
"745c6c",242,"2020-03-03 22:56:53.477974",6,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Russian Caviar"
"a31359",242,"2020-02-05 18:23:13.467969",7,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar"
"accb46",242,"2020-01-31 17:42:15.443313",6,2,1,NULL,0,0,"Black Truffle, Oyster"
"accde6",242,"2020-01-03 08:01:46.364348",9,4,1,"BOGOF - Fishing For Compliments",0,0,"Salmon, Kingfish, Abalone, Lobster"
"c5923e",242,"2020-02-05 02:30:47.418523",10,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Russian Caviar, Abalone, Lobster"
"eb6deb",242,"2020-01-03 14:57:31.408577",1,0,0,"BOGOF - Fishing For Compliments",0,0,NULL
"002809",243,"2020-03-13 17:49:55.45987",4,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"5f37ee",243,"2020-02-27 18:38:23.447485",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"6c89c9",243,"2020-02-19 12:52:08.422053",7,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Tuna"
"6e4bed",243,"2020-02-27 04:12:25.829555",7,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Lobster, Oyster"
"969ecc",243,"2020-02-19 19:57:20.470871",9,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Tuna, Russian Caviar, Black Truffle, Lobster, Crab"
"bd50ed",243,"2020-01-21 21:01:08.442594",8,5,0,"25% Off - Living The Lux Life",0,0,"Salmon, Black Truffle, Abalone, Lobster, Oyster"
"ca40a9",243,"2020-03-13 17:32:38.706767",6,2,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Abalone"
"f71d43",243,"2020-01-21 04:27:49.551598",1,0,0,"25% Off - Living The Lux Life",0,0,NULL
"087317",244,"2020-03-04 15:21:20.861069",7,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna"
"178f7f",244,"2020-03-13 21:23:18.251735",8,3,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Kingfish, Lobster"
"3674a1",244,"2020-02-12 11:19:03.621319",10,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Russian Caviar, Black Truffle, Abalone, Lobster, Crab, Oyster"
"39a9b0",244,"2020-02-04 15:11:57.057164",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"413c81",244,"2020-03-13 02:58:10.346441",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"4bb907",244,"2020-01-22 12:28:35.46314",1,0,0,"25% Off - Living The Lux Life",0,0,NULL
"4fa05d",244,"2020-03-04 09:03:53.391766",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"a076bb",244,"2020-02-04 13:51:19.138644",10,5,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Tuna, Black Truffle, Abalone, Lobster"
"c16000",244,"2020-01-22 23:43:28.666246",9,4,1,"25% Off - Living The Lux Life",0,0,"Kingfish, Tuna, Lobster, Oyster"
"ef4674",244,"2020-02-12 03:52:27.958688",7,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Lobster"
"1905db",245,"2020-01-30 04:04:32.62713",1,0,0,NULL,0,0,NULL
"444cc6",245,"2020-02-22 21:19:02.681492",5,1,0,"Half Off - Treat Your Shellf(ish)",0,0,"Crab"
"5b0b5c",245,"2020-01-05 23:13:56.754851",8,5,1,"BOGOF - Fishing For Compliments",1,1,"Kingfish, Tuna, Abalone, Lobster, Oyster"
"8892a7",245,"2020-01-02 05:33:08.422161",6,1,1,"BOGOF - Fishing For Compliments",0,0,"Kingfish"
"8f08be",245,"2020-01-30 19:16:40.929028",8,4,1,NULL,0,0,"Kingfish, Russian Caviar, Black Truffle, Lobster"
"cc8ee9",245,"2020-01-17 06:47:55.438166",9,2,1,"25% Off - Living The Lux Life",0,0,"Lobster, Crab"
"d599df",245,"2020-01-02 00:12:24.111784",1,0,0,"BOGOF - Fishing For Compliments",0,0,NULL
"d8a059",245,"2020-01-05 12:28:43.634638",9,4,1,"BOGOF - Fishing For Compliments",0,0,"Kingfish, Russian Caviar, Black Truffle, Oyster"
"ee90f7",245,"2020-01-17 15:54:20.113825",1,0,0,"25% Off - Living The Lux Life",0,0,NULL
"f2d3e5",245,"2020-02-22 23:13:32.306662",8,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Black Truffle, Abalone, Crab"
"26addc",246,"2020-03-03 06:59:15.307058",4,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"4fb23b",246,"2020-03-03 17:12:39.953655",9,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Russian Caviar, Black Truffle, Abalone, Lobster, Crab"
"a93b4b",246,"2020-02-09 08:10:14.080496",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"be00b7",246,"2020-03-01 10:13:30.364485",6,3,0,"Half Off - Treat Your Shellf(ish)",1,0,"Kingfish, Abalone, Crab"
"d8da04",246,"2020-03-01 15:49:03.911048",9,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Lobster, Crab"
"fd4d29",246,"2020-02-09 03:43:06.410029",9,4,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Abalone, Lobster, Crab"
"194a9f",247,"2020-01-22 04:52:58.475767",8,4,1,"25% Off - Living The Lux Life",0,0,"Salmon, Tuna, Russian Caviar, Black Truffle"
"29d468",247,"2020-04-26 04:58:16.804964",1,0,0,NULL,0,0,NULL
"4413ba",247,"2020-02-06 22:08:43.607886",10,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Abalone, Lobster, Crab, Oyster"
"47ce53",247,"2020-03-30 10:31:54.109144",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"6c646c",247,"2020-03-04 11:36:18.683151",8,5,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Tuna, Black Truffle, Lobster, Oyster"
"918d28",247,"2020-02-06 09:56:41.721679",4,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"b38f45",247,"2020-01-19 16:36:01.805774",7,1,1,"25% Off - Living The Lux Life",0,0,"Salmon"
"b4be0c",247,"2020-03-30 14:07:29.108441",9,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Black Truffle, Crab"
"b9ef71",247,"2020-04-26 11:58:59.991556",7,0,0,NULL,0,0,NULL
"bbff06",247,"2020-01-19 00:22:26.240834",4,1,1,"25% Off - Living The Lux Life",1,0,"Crab"
"d02fc0",247,"2020-03-04 23:27:26.509444",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"dd4d9b",247,"2020-01-22 12:56:40.690862",1,0,0,"25% Off - Living The Lux Life",0,0,NULL
"1950b6",248,"2020-02-04 22:20:27.074996",9,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Tuna, Russian Caviar, Abalone, Lobster, Crab"
"1e8e85",248,"2020-02-04 02:32:43.893388",9,4,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Lobster, Crab, Oyster"
"2ec9d5",248,"2020-02-04 01:09:04.182697",6,4,1,"Half Off - Treat Your Shellf(ish)",1,0,"Salmon, Russian Caviar, Lobster, Crab"
"3e9aab",248,"2020-03-12 11:32:27.037148",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"57d437",248,"2020-03-12 06:13:05.861624",7,4,1,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Russian Caviar, Abalone, Crab"
"90e7b0",248,"2020-02-12 05:12:21.307103",7,4,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Kingfish, Tuna, Oyster"
"cf9068",248,"2020-02-04 19:08:10.448939",7,5,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Kingfish, Black Truffle, Lobster, Oyster"
"f21102",248,"2020-02-12 05:51:50.977755",8,3,0,"Half Off - Treat Your Shellf(ish)",1,0,"Russian Caviar, Lobster, Crab"
"0d8645",249,"2020-01-28 12:53:52.09971",1,0,0,NULL,0,0,NULL
"4dcd5b",249,"2020-01-28 13:39:31.862735",5,1,1,NULL,0,0,"Russian Caviar"
"5815e7",249,"2020-01-28 20:02:00.432442",10,4,0,NULL,0,0,"Tuna, Lobster, Crab, Oyster"
"f1b4e8",249,"2020-01-28 01:32:51.803185",7,4,0,NULL,1,0,"Tuna, Black Truffle, Abalone, Lobster"
"2831ad",250,"2020-03-02 23:44:16.873829",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"7d26cb",250,"2020-02-07 05:35:08.67137",6,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Abalone, Lobster"
"87ab7c",250,"2020-02-23 21:00:10.705751",7,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Black Truffle, Abalone"
"afb119",250,"2020-02-23 20:33:29.232215",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"b843f1",250,"2020-02-07 23:42:13.581628",3,0,0,"Half Off - Treat Your Shellf(ish)",1,0,NULL
"ee3315",250,"2020-03-02 06:39:56.48294",6,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Lobster, Oyster"
"480299",251,"2020-02-04 00:14:29.059101",7,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna"
"541eb9",251,"2020-02-28 04:48:38.023973",6,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon"
"5b2817",251,"2020-03-27 09:18:00.946017",7,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Black Truffle, Lobster"
"b9f638",251,"2020-02-28 14:22:14.174746",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"bbe941",251,"2020-03-27 02:42:30.767384",7,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Lobster, Oyster"
"f8be61",251,"2020-02-04 00:02:07.213284",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"006e8c",252,"2020-02-21 03:14:44.965938",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"025883",252,"2020-01-30 16:18:17.119806",7,3,1,NULL,0,0,"Salmon, Abalone, Crab"
"13d77e",252,"2020-02-02 15:29:07.228089",8,2,1,"Half Off - Treat Your Shellf(ish)",1,0,"Black Truffle, Lobster"
"142d53",252,"2020-01-30 09:54:05.419339",1,0,0,NULL,0,0,NULL
"88fd2d",252,"2020-01-13 21:35:30.0251",8,3,0,"BOGOF - Fishing For Compliments",0,0,"Tuna, Black Truffle, Abalone"
"8f5fcc",252,"2020-02-02 11:57:50.562845",5,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Lobster"
"d83e4a",252,"2020-01-13 13:34:11.088513",11,8,1,"BOGOF - Fishing For Compliments",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Lobster, Crab"
"e7c62a",252,"2020-02-21 08:52:01.842373",4,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Crab"
"191720",253,"2020-03-14 18:24:35.004687",7,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Crab"
"1cb2ae",253,"2020-02-18 18:22:38.757509",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"263120",253,"2020-02-11 13:54:20.421989",7,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Black Truffle"
"32f5da",253,"2020-02-11 08:09:57.088506",9,7,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Tuna, Russian Caviar, Black Truffle, Lobster, Crab, Oyster"
"3a616a",253,"2020-03-14 06:30:37.851204",10,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Tuna, Black Truffle, Abalone, Lobster, Crab"
"5aabb3",253,"2020-02-18 19:25:53.9203",8,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Tuna, Crab"
"9117d4",253,"2020-03-30 20:03:38.895981",9,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Lobster"
"b12154",253,"2020-03-30 17:39:27.365007",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"1c0a41",254,"2020-03-16 22:43:06.956152",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"22d173",254,"2020-03-10 13:00:27.78366",7,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Black Truffle, Abalone"
"44033b",254,"2020-02-24 05:07:20.474656",6,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Russian Caviar"
"452852",254,"2020-02-24 19:03:20.199952",4,2,1,"Half Off - Treat Your Shellf(ish)",1,0,"Salmon, Crab"
"a16b5c",254,"2020-03-24 14:25:24.159583",9,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Black Truffle, Abalone, Lobster, Crab, Oyster"
"d6192c",254,"2020-03-10 11:55:25.607026",6,2,0,"Half Off - Treat Your Shellf(ish)",1,0,"Lobster, Oyster"
"de3934",254,"2020-03-16 20:10:50.345678",4,1,0,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish"
"e6d4b9",254,"2020-03-24 09:37:35.845475",4,1,0,"Half Off - Treat Your Shellf(ish)",0,0,"Oyster"
"14ba49",255,"2020-01-05 19:22:33.533037",7,3,1,"BOGOF - Fishing For Compliments",0,0,"Kingfish, Lobster, Oyster"
"5bcd97",255,"2020-01-10 06:19:18.567159",10,5,1,"BOGOF - Fishing For Compliments",1,1,"Kingfish, Russian Caviar, Black Truffle, Abalone, Oyster"
"a8749f",255,"2020-01-05 04:50:44.160245",1,0,0,"BOGOF - Fishing For Compliments",0,0,NULL
"f9cfa3",255,"2020-01-10 17:35:59.0784",8,1,1,"BOGOF - Fishing For Compliments",0,0,"Oyster"
"05f9ac",256,"2020-02-29 15:22:17.10988",4,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"0dee2c",256,"2020-02-27 03:12:42.482355",7,3,0,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Abalone, Oyster"
"42ab8e",256,"2020-02-27 12:28:54.763453",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"58629d",256,"2020-02-26 10:18:50.384453",10,7,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Crab"
"6d6c66",256,"2020-02-29 22:13:12.308633",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"ff170a",256,"2020-02-26 16:53:57.790468",8,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Black Truffle, Lobster"
"46b475",257,"2020-02-17 02:32:45.705745",9,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Tuna, Russian Caviar, Abalone, Lobster"
"538da5",257,"2020-03-18 03:43:04.292674",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"7ac2ad",257,"2020-02-01 23:51:25.020812",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"845499",257,"2020-02-20 20:56:41.683887",9,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Russian Caviar, Lobster, Crab, Oyster"
"8f835a",257,"2020-03-18 03:27:08.850441",5,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish"
"9b7c6a",257,"2020-03-19 19:34:09.057325",5,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"a7e172",257,"2020-02-01 11:50:44.839763",6,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Abalone"
"ade081",257,"2020-03-19 21:29:55.460184",9,4,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Tuna, Russian Caviar, Abalone"
"dd0bc2",257,"2020-02-20 14:08:46.470565",8,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Crab"
"e5e722",257,"2020-02-17 00:38:24.103476",7,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Abalone, Crab"
"242883",258,"2020-03-21 16:49:37.527901",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"2ae01a",258,"2020-02-23 22:01:32.574432",10,7,1,"Half Off - Treat Your Shellf(ish)",1,1,"Tuna, Russian Caviar, Black Truffle, Abalone, Lobster, Crab, Oyster"
"2db7ca",258,"2020-02-14 00:23:55.887284",6,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Lobster"
"3b269d",258,"2020-04-02 12:14:40.470024",1,0,0,NULL,0,0,NULL
"53a68f",258,"2020-03-21 20:06:00.814784",6,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Crab"
"c7f457",258,"2020-02-14 08:45:22.249849",10,4,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Tuna, Black Truffle, Crab"
"db7b21",258,"2020-02-23 21:27:44.630021",8,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Crab"
"eb5d77",258,"2020-04-02 07:24:03.062525",9,5,1,NULL,0,0,"Kingfish, Abalone, Lobster, Crab, Oyster"
"257dad",259,"2020-01-31 15:42:29.415126",8,1,1,NULL,0,0,"Crab"
"4bcaeb",259,"2020-01-27 00:59:54.700499",6,2,0,"25% Off - Living The Lux Life",0,0,"Black Truffle, Abalone"
"85102d",259,"2020-01-27 03:24:48.620073",9,5,1,"25% Off - Living The Lux Life",1,1,"Kingfish, Tuna, Russian Caviar, Abalone, Oyster"
"b6120e",259,"2020-01-31 17:18:40.724847",1,0,0,NULL,0,0,NULL
"61410f",260,"2020-01-08 16:54:08.594632",9,6,1,"BOGOF - Fishing For Compliments",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Abalone, Oyster"
